#number of points averaged per size parameter = 4999
#   x        qext          qsca q         back            gsca           qp180
0.6970  -0.388173812    0.993962743    1.963052865   -0.178036738    0.157163621
0.6980  -0.385002661    1.000385156    1.976382089   -0.178336462    0.157214937
0.6990  -0.381810372    1.006835012    1.989763072   -0.178632875    0.157265403
0.7000  -0.378596970    1.013312302    2.003195709   -0.178926000    0.157315024
0.7010  -0.375362478    1.019817018    2.016679896   -0.179215858    0.157363806
0.7020  -0.372106919    1.026349150    2.030215524   -0.179502472    0.157411752
0.7030  -0.368830317    1.032908687    2.043802483   -0.179785866    0.157458869
0.7040  -0.365532693    1.039495614    2.057440660   -0.180066061    0.157505162
0.7050  -0.362214071    1.046109918    2.071129938   -0.180343082    0.157550637
0.7060  -0.358874471    1.052751582    2.084870198   -0.180616950    0.157595298
0.7070  -0.355513916    1.059420589    2.098661320   -0.180887688    0.157639150
0.7080  -0.352132427    1.066116920    2.112503178   -0.181155320    0.157682200
0.7090  -0.348730024    1.072840554    2.126395647   -0.181419869    0.157724453
0.7100  -0.345306729    1.079591470    2.140338595   -0.181681357    0.157765913
0.7110  -0.341862560    1.086369644    2.154331891   -0.181939808    0.157806586
0.7120  -0.338397539    1.093175052    2.168375400   -0.182195245    0.157846478
0.7130  -0.334911685    1.100007665    2.182468983   -0.182447690    0.157885594
0.7140  -0.331405018    1.106867457    2.196612499   -0.182697167    0.157923939
0.7150  -0.327877556    1.113754398    2.210805805   -0.182943699    0.157961519
0.7160  -0.324329319    1.120668456    2.225048753   -0.183187310    0.157998338
0.7170  -0.320760325    1.127609599    2.239341195   -0.183428021    0.158034403
0.7180  -0.317170592    1.134577792    2.253682978   -0.183665857    0.158069719
0.7190  -0.313560140    1.141572999    2.268073946   -0.183900841    0.158104291
0.7200  -0.309928986    1.148595184    2.282513942   -0.184132995    0.158138125
0.7210  -0.306277147    1.155644305    2.297002804   -0.184362343    0.158171225
0.7220  -0.302604643    1.162720324    2.311540368   -0.184588907    0.158203597
0.7230  -0.298911490    1.169823197    2.326126466   -0.184812711    0.158235247
0.7240  -0.295197706    1.176952880    2.340760930   -0.185033778    0.158266180
0.7250  -0.291463308    1.184109328    2.355443585   -0.185252130    0.158296401
0.7260  -0.287708313    1.191292492    2.370174256   -0.185467791    0.158325915
0.7270  -0.283932739    1.198502325    2.384952763   -0.185680783    0.158354729
0.7280  -0.280136603    1.205738775    2.399778925   -0.185891130    0.158382846
0.7290  -0.276319922    1.213001790    2.414652556   -0.186098854    0.158410273
0.7300  -0.272482712    1.220291316    2.429573467   -0.186303977    0.158437015
0.7310  -0.268624990    1.227607297    2.444541468   -0.186506523    0.158463077
0.7320  -0.264746774    1.234949675    2.459556364   -0.186706514    0.158488464
0.7330  -0.260848081    1.242318391    2.474617957   -0.186903973    0.158513181
0.7340  -0.256928927    1.249713385    2.489726046   -0.187098922    0.158537234
0.7350  -0.252989329    1.257134593    2.504880429   -0.187291383    0.158560628
0.7360  -0.249029304    1.264581951    2.520080897   -0.187481380    0.158583369
0.7370  -0.245048870    1.272055392    2.535327240   -0.187668934    0.158605461
0.7380  -0.241048044    1.279554850    2.550619246   -0.187854067    0.158626909
0.7390  -0.237026842    1.287080254    2.565956697   -0.188036802    0.158647719
0.7400  -0.232985283    1.294631533    2.581339374   -0.188217161    0.158667895
0.7410  -0.228923383    1.302208613    2.596767054   -0.188395165    0.158687444
0.7420  -0.224841161    1.309811419    2.612239511   -0.188570837    0.158706370
0.7430  -0.220738634    1.317439875    2.627756514   -0.188744198    0.158724677
0.7440  -0.216615820    1.325093902    2.643317833   -0.188915271    0.158742372
0.7450  -0.212472738    1.332773419    2.658923229   -0.189084076    0.158759459
0.7460  -0.208309406    1.340478345    2.674572465   -0.189250635    0.158775944
0.7470  -0.204125842    1.348208594    2.690265298   -0.189414970    0.158791830
0.7480  -0.199922067    1.355964082    2.706001482   -0.189577103    0.158807124
0.7490  -0.195698098    1.363744721    2.721780767   -0.189737053    0.158821830
0.7500  -0.191453955    1.371550420    2.737602902   -0.189894843    0.158835952
0.7510  -0.187189659    1.379381089    2.753467631   -0.190050493    0.158849497
0.7520  -0.182905229    1.387236634    2.769374694   -0.190204025    0.158862468
0.7530  -0.178600686    1.395116961    2.785323828   -0.190355459    0.158874871
0.7540  -0.174276050    1.403021971    2.801314769   -0.190504815    0.158886711
0.7550  -0.169931344    1.410951568    2.817347247   -0.190652115    0.158897992
0.7560  -0.165566588    1.418905648    2.833420989   -0.190797379    0.158908718
0.7570  -0.161181805    1.426884112    2.849535720   -0.190940628    0.158918896
0.7580  -0.156777018    1.434886853    2.865691160   -0.191081881    0.158928529
0.7590  -0.152352249    1.442913765    2.881887026   -0.191221158    0.158937622
0.7600  -0.147907521    1.450964741    2.898123032   -0.191358481    0.158946180
0.7610  -0.143442859    1.459039670    2.914398888   -0.191493868    0.158954208
0.7620  -0.138958287    1.467138440    2.930714302   -0.191627339    0.158961709
0.7630  -0.134453830    1.475260938    2.947068977   -0.191758914    0.158968689
0.7640  -0.129929514    1.483407047    2.963462614   -0.191888613    0.158975153
0.7650  -0.125385365    1.491576650    2.979894908   -0.192016455    0.158981104
0.7660  -0.120821409    1.499769628    2.996365553   -0.192142459    0.158986547
0.7670  -0.116237674    1.507985859    3.012874239   -0.192266644    0.158991487
0.7680  -0.111634187    1.516225219    3.029420652   -0.192389030    0.158995928
0.7690  -0.107010978    1.524487584    3.046004476   -0.192509635    0.158999875
0.7700  -0.102368075    1.532772825    3.062625388   -0.192628478    0.159003331
0.7710  -0.097705509    1.541080815    3.079283066   -0.192745577    0.159006301
0.7720  -0.093023309    1.549411421    3.095977182   -0.192860952    0.159008791
0.7730  -0.088321508    1.557764512    3.112707404   -0.192974620    0.159010802
0.7740  -0.083600137    1.566139951    3.129473398   -0.193086600    0.159012341
0.7750  -0.078859229    1.574537603    3.146274826   -0.193196909    0.159013411
0.7760  -0.074098817    1.582957328    3.163111347   -0.193305566    0.159014017
0.7770  -0.069318937    1.591398986    3.179982615   -0.193412589    0.159014162
0.7780  -0.064519622    1.599862434    3.196888281   -0.193517995    0.159013851
0.7790  -0.059700910    1.608347528    3.213827995   -0.193621801    0.159013087
0.7800  -0.054862836    1.616854121    3.230801400   -0.193724026    0.159011876
0.7810  -0.050005439    1.625382065    3.247808137   -0.193824686    0.159010220
0.7820  -0.045128756    1.633931209    3.264847843   -0.193923799    0.159008124
0.7830  -0.040232828    1.642501402    3.281920154   -0.194021381    0.159005592
0.7840  -0.035317695    1.651092489    3.299024698   -0.194117449    0.159002627
0.7850  -0.030383398    1.659704315    3.316161103   -0.194212021    0.158999235
0.7860  -0.025429978    1.668336720    3.333328993   -0.194305112    0.158995417
0.7870  -0.020457480    1.676989546    3.350527987   -0.194396739    0.158991179
0.7880  -0.015465946    1.685662630    3.367757701   -0.194486918    0.158986524
0.7890  -0.010455423    1.694355808    3.385017750   -0.194575666    0.158981456
0.7900  -0.005425957    1.703068915    3.402307741   -0.194662999    0.158975979
0.7910  -0.000377593    1.711801784    3.419627282   -0.194748932    0.158970095
0.7920   0.004689618    1.720554244    3.436975974   -0.194833481    0.158963810
0.7930   0.009775629    1.729326124    3.454353417   -0.194916661    0.158957126
0.7940   0.014880389    1.738117252    3.471759206   -0.194998489    0.158950047
0.7950   0.020003847    1.746927450    3.489192933   -0.195078978    0.158942577
0.7960   0.025145950    1.755756544    3.506654186   -0.195158146    0.158934719
0.7970   0.030306645    1.764604352    3.524142552   -0.195236006    0.158926477
0.7980   0.035485877    1.773470696    3.541657611   -0.195312573    0.158917854
0.7990   0.040683590    1.782355390    3.559198941   -0.195387862    0.158908854
0.8000   0.045899728    1.791258252    3.576766117   -0.195461889    0.158899480
0.8010   0.051134232    1.800179093    3.594358712   -0.195534666    0.158889734
0.8020   0.056387043    1.809117726    3.611976291   -0.195606208    0.158879622
0.8030   0.061658101    1.818073961    3.629618421   -0.195676531    0.158869146
0.8040   0.066947343    1.827047604    3.647284661   -0.195745647    0.158858308
0.8050   0.072254708    1.836038462    3.664974570   -0.195813570    0.158847113
0.8060   0.077580130    1.845046339    3.682687702   -0.195880314    0.158835564
0.8070   0.082923545    1.854071037    3.700423608   -0.195945894    0.158823663
0.8080   0.088284885    1.863112356    3.718181834   -0.196010321    0.158811415
0.8090   0.093664084    1.872170095    3.735961926   -0.196073611    0.158798821
0.8100   0.099061071    1.881244051    3.753763424   -0.196135774    0.158785885
0.8110   0.104475776    1.890334017    3.771585865   -0.196196826    0.158772611
0.8120   0.109908127    1.899439788    3.789428784   -0.196256779    0.158759000
0.8130   0.115358052    1.908561153    3.807291710   -0.196315644    0.158745056
0.8140   0.120825475    1.917697904    3.825174173   -0.196373436    0.158730783
0.8150   0.126310322    1.926849826    3.843075696   -0.196430167    0.158716182
0.8160   0.131812514    1.936016706    3.860995799   -0.196485848    0.158701256
0.8170   0.137331974    1.945198329    3.878934001   -0.196540492    0.158686009
0.8180   0.142868621    1.954394475    3.896889816   -0.196594112    0.158670444
0.8190   0.148422374    1.963604925    3.914862754   -0.196646719    0.158654562
0.8200   0.153993151    1.972829459    3.932852325   -0.196698324    0.158638367
0.8210   0.159580867    1.982067853    3.950858033   -0.196748940    0.158621862
0.8220   0.165185437    1.991319882    3.968879379   -0.196798578    0.158605048
0.8230   0.170806775    2.000585320    3.986915862   -0.196847249    0.158587929
0.8240   0.176444792    2.009863938    4.004966977   -0.196894966    0.158570508
0.8250   0.182099397    2.019155506    4.023032216   -0.196941738    0.158552786
0.8260   0.187770501    2.028459793    4.041111069   -0.196987576    0.158534767
0.8270   0.193458010    2.037776566    4.059203022   -0.197032493    0.158516453
0.8280   0.199161831    2.047105589    4.077307556   -0.197076497    0.158497846
0.8290   0.204881867    2.056446625    4.095424153   -0.197119601    0.158478949
0.8300   0.210618022    2.065799437    4.113552290   -0.197161814    0.158459764
0.8310   0.216370198    2.075163784    4.131691439   -0.197203147    0.158440293
0.8320   0.222138294    2.084539425    4.149841072   -0.197243610    0.158420539
0.8330   0.227922209    2.093926116    4.168000658   -0.197283213    0.158400505
0.8340   0.233721840    2.103323613    4.186169660   -0.197321966    0.158380192
0.8350   0.239537083    2.112731669    4.204347542   -0.197359879    0.158359602
0.8360   0.245367832    2.122150035    4.222533762   -0.197396961    0.158338739
0.8370   0.251213979    2.131578464    4.240727776   -0.197433222    0.158317603
0.8380   0.257075416    2.141016702    4.258929040   -0.197468671    0.158296198
0.8390   0.262952031    2.150464499    4.277137002   -0.197503319    0.158274525
0.8400   0.268843714    2.159921599    4.295351112   -0.197537173    0.158252587
0.8410   0.274750351    2.169387747    4.313570814   -0.197570243    0.158230385
0.8420   0.280671826    2.178862685    4.331795551   -0.197602539    0.158207922
0.8430   0.286608023    2.188346156    4.350024764   -0.197634068    0.158185199
0.8440   0.292558824    2.197837898    4.368257888   -0.197664839    0.158162218
0.8450   0.298524110    2.207337651    4.386494360   -0.197694862    0.158138982
0.8460   0.304503759    2.216845151    4.404733610   -0.197724144    0.158115493
0.8470   0.310497649    2.226360134    4.422975068   -0.197752694    0.158091751
0.8480   0.316505656    2.235882335    4.441218161   -0.197780519    0.158067760
0.8490   0.322527654    2.245411485    4.459462314   -0.197807629    0.158043520
0.8500   0.328563516    2.254947317    4.477706948   -0.197834031    0.158019034
0.8510   0.334613113    2.264489560    4.495951484   -0.197859733    0.157994304
0.8520   0.340676315    2.274037943    4.514195337   -0.197884743    0.157969330
0.8530   0.346752989    2.283592195    4.532437922   -0.197909068    0.157944116
0.8540   0.352843004    2.293152040    4.550678653   -0.197932715    0.157918662
0.8550   0.358946224    2.302717204    4.568916939   -0.197955693    0.157892970
0.8560   0.365062512    2.312287411    4.587152188   -0.197978008    0.157867042
0.8570   0.371191731    2.321862383    4.605383805   -0.197999668    0.157840879
0.8580   0.377333742    2.331441841    4.623611194   -0.198020680    0.157814483
0.8590   0.383488403    2.341025505    4.641833756   -0.198041050    0.157787855
0.8600   0.389655572    2.350613095    4.660050890   -0.198060786    0.157760998
0.8610   0.395835106    2.360204327    4.678261994   -0.198079894    0.157733912
0.8620   0.402026858    2.369798919    4.696466462   -0.198098381    0.157706598
0.8630   0.408230682    2.379396585    4.714663687   -0.198116253    0.157679059
0.8640   0.414446430    2.388997041    4.732853060   -0.198133517    0.157651296
0.8650   0.420673951    2.398599999    4.751033970   -0.198150179    0.157623310
0.8660   0.426913094    2.408205172    4.769205805   -0.198166245    0.157595102
0.8670   0.433163707    2.417812270    4.787367950   -0.198181722    0.157566674
0.8680   0.439425636    2.427421005    4.805519789   -0.198196614    0.157538026
0.8690   0.445698723    2.437031084    4.823660703   -0.198210929    0.157509161
0.8700   0.451982813    2.446642218    4.841790073   -0.198224672    0.157480080
0.8710   0.458277746    2.456254112    4.859907277   -0.198237848    0.157450783
0.8720   0.464583363    2.465866473    4.878011691   -0.198250464    0.157421272
0.8730   0.470899502    2.475479007    4.896102692   -0.198262524    0.157391548
0.8740   0.477225999    2.485091418    4.914179653   -0.198274034    0.157361612
0.8750   0.483562691    2.494703410    4.932241946   -0.198284999    0.157331465
0.8760   0.489909412    2.504314686    4.950288942   -0.198295424    0.157301109
0.8770   0.496265995    2.513924948    4.968320010   -0.198305316    0.157270544
0.8780   0.502632271    2.523533897    4.986334519   -0.198314677    0.157239771
0.8790   0.509008070    2.533141235    5.004331835   -0.198323514    0.157208792
0.8800   0.515393221    2.542746660    5.022311324   -0.198331831    0.157177607
0.8810   0.521787552    2.552349873    5.040272350   -0.198339633    0.157146218
0.8820   0.528190887    2.561950571    5.058214276   -0.198346924    0.157114625
0.8830   0.534603053    2.571548453    5.076136465   -0.198353709    0.157082829
0.8840   0.541023872    2.581143216    5.094038276   -0.198359992    0.157050831
0.8850   0.547453166    2.590734556    5.111919071   -0.198365778    0.157018631
0.8860   0.553890757    2.600322169    5.129778209   -0.198371071    0.156986232
0.8870   0.560336463    2.609905751    5.147615046   -0.198375874    0.156953633
0.8880   0.566790104    2.619484997    5.165428941   -0.198380193    0.156920836
0.8890   0.573251495    2.629059602    5.183219251   -0.198384031    0.156887840
0.8900   0.579720453    2.638629259    5.200985330   -0.198387391    0.156854647
0.8910   0.586196792    2.648193662    5.218726534   -0.198390278    0.156821258
0.8920   0.592680325    2.657752504    5.236442217   -0.198392695    0.156787673
0.8930   0.599170865    2.667305478    5.254131733   -0.198394647    0.156753893
0.8940   0.605668222    2.676852276    5.271794435   -0.198396135    0.156719919
0.8950   0.612172206    2.686392591    5.289429675   -0.198397165    0.156685751
0.8960   0.618682626    2.695926114    5.307036807   -0.198397738    0.156651389
0.8970   0.625199288    2.705452537    5.324615182   -0.198397860    0.156616835
0.8980   0.631722001    2.714971551    5.342164152   -0.198397532    0.156582089
0.8990   0.638250567    2.724482847    5.359683068   -0.198396757    0.156547151
0.9000   0.644784793    2.733986115    5.377171281   -0.198395540    0.156512022
0.9010   0.651324480    2.743481047    5.394628141   -0.198393882    0.156476702
0.9020   0.657869432    2.752967333    5.412053001   -0.198391787    0.156441193
0.9030   0.664419447    2.762444664    5.429445210   -0.198389257    0.156405494
0.9040   0.670974328    2.771912729    5.446804120   -0.198386296    0.156369605
0.9050   0.677533872    2.781371220    5.464129081   -0.198382905    0.156333528
0.9060   0.684097878    2.790819826    5.481419445   -0.198379088    0.156297263
0.9070   0.690666142    2.800258237    5.498674562   -0.198374846    0.156260809
0.9080   0.697238461    2.809686145    5.515893784   -0.198370183    0.156224168
0.9090   0.703814630    2.819103239    5.533076462   -0.198365100    0.156187340
0.9100   0.710394442    2.828509210    5.550221950   -0.198359600    0.156150324
0.9110   0.716977692    2.837903749    5.567329598   -0.198353685    0.156113121
0.9120   0.723564172    2.847286546    5.584398761   -0.198347357    0.156075733
0.9130   0.730153673    2.856657292    5.601428792   -0.198340618    0.156038157
0.9140   0.736745986    2.866015679    5.618419044   -0.198333471    0.156000396
0.9150   0.743340901    2.875361397    5.635368873   -0.198325916    0.155962449
0.9160   0.749938207    2.884694139    5.652277633   -0.198317956    0.155924317
0.9170   0.756537694    2.894013597    5.669144682   -0.198309593    0.155885999
0.9180   0.763139147    2.903319463    5.685969376   -0.198300829    0.155847495
0.9190   0.769742355    2.912611429    5.702751072   -0.198291664    0.155808807
0.9200   0.776347104    2.921889190    5.719489131   -0.198282101    0.155769933
0.9210   0.782953178    2.931152437    5.736182911   -0.198272140    0.155730875
0.9220   0.789560364    2.940400866    5.752831773   -0.198261785    0.155691631
0.9230   0.796168445    2.949634171    5.769435081   -0.198251035    0.155652203
0.9240   0.802777205    2.958852046    5.785992195   -0.198239892    0.155612590
0.9250   0.809386428    2.968054188    5.802502483   -0.198228357    0.155572792
0.9260   0.815995894    2.977240293    5.818965308   -0.198216432    0.155532809
0.9270   0.822605388    2.986410056    5.835380038   -0.198204118    0.155492642
0.9280   0.829214689    2.995563176    5.851746041   -0.198191416    0.155452290
0.9290   0.835823580    3.004699351    5.868062689   -0.198178326    0.155411752
0.9300   0.842431840    3.013818279    5.884329351   -0.198164849    0.155371030
0.9310   0.849039249    3.022919660    5.900545401   -0.198150988    0.155330123
0.9320   0.855645587    3.032003194    5.916710215   -0.198136741    0.155289031
0.9330   0.862250634    3.041068581    5.932823168   -0.198122111    0.155247754
0.9340   0.868854167    3.050115525    5.948883639   -0.198107097    0.155206291
0.9350   0.875455966    3.059143728    5.964891008   -0.198091701    0.155164643
0.9360   0.882055809    3.068152892    5.980844657   -0.198075922    0.155122809
0.9370   0.888653472    3.077142723    5.996743969   -0.198059762    0.155080789
0.9380   0.895248735    3.086112926    6.012588332   -0.198043221    0.155038584
0.9390   0.901841373    3.095063208    6.028377133   -0.198026300    0.154996192
0.9400   0.908431165    3.103993275    6.044109762   -0.198008998    0.154953613
0.9410   0.915017886    3.112902836    6.059785612   -0.197991316    0.154910848
0.9420   0.921601314    3.121791601    6.075404077   -0.197973255    0.154867895
0.9430   0.928181224    3.130659280    6.090964555   -0.197954814    0.154824756
0.9440   0.934757394    3.139505585    6.106466444   -0.197935994    0.154781429
0.9450   0.941329599    3.148330229    6.121909146   -0.197916794    0.154737914
0.9460   0.947897615    3.157132925    6.137292066   -0.197897215    0.154694210
0.9470   0.954461219    3.165913389    6.152614610   -0.197877257    0.154650319
0.9480   0.961020186    3.174671338    6.167876188   -0.197856920    0.154606238
0.9490   0.967574292    3.183406488    6.183076212   -0.197836204    0.154561968
0.9500   0.974123314    3.192118560    6.198214097   -0.197815108    0.154517508
0.9510   0.980667027    3.200807272    6.213289259   -0.197793632    0.154472859
0.9520   0.987205208    3.209472348    6.228301120   -0.197771776    0.154428019
0.9530   0.993737632    3.218113509    6.243249102   -0.197749541    0.154382988
0.9540   1.000264077    3.226730480    6.258132633   -0.197726924    0.154337765
0.9550   1.006784317    3.235322988    6.272951140   -0.197703927    0.154292351
0.9560   1.013298131    3.243890759    6.287704056   -0.197680548    0.154246745
0.9570   1.019805294    3.252433523    6.302390817   -0.197656787    0.154200946
0.9580   1.026305583    3.260951008    6.317010860   -0.197632645    0.154154954
0.9590   1.032798777    3.269442949    6.331563628   -0.197608119    0.154108768
0.9600   1.039284651    3.277909077    6.346048566   -0.197583209    0.154062388
0.9610   1.045762985    3.286349127    6.360465121   -0.197557916    0.154015813
0.9620   1.052233556    3.294762837    6.374812745   -0.197532238    0.153969043
0.9630   1.058696142    3.303149945    6.389090894   -0.197506174    0.153922077
0.9640   1.065150522    3.311510190    6.403299026   -0.197479723    0.153874914
0.9650   1.071596476    3.319843315    6.417436603   -0.197452886    0.153827555
0.9660   1.078033783    3.328149062    6.431503090   -0.197425661    0.153779997
0.9670   1.084462222    3.336427177    6.445497957   -0.197398046    0.153732242
0.9680   1.090881575    3.344677406    6.459420676   -0.197370042    0.153684288
0.9690   1.097291622    3.352899498    6.473270725   -0.197341647    0.153636134
0.9700   1.103692145    3.361093204    6.487047584   -0.197312861    0.153587780
0.9710   1.110082925    3.369258276    6.500750736   -0.197283682    0.153539226
0.9720   1.116463746    3.377394468    6.514379671   -0.197254108    0.153490470
0.9730   1.122834390    3.385501536    6.527933880   -0.197224140    0.153441511
0.9740   1.129194641    3.393579238    6.541412859   -0.197193776    0.153392350
0.9750   1.135544284    3.401627335    6.554816108   -0.197163014    0.153342986
0.9760   1.141883102    3.409645588    6.568143131   -0.197131854    0.153293417
0.9770   1.148210883    3.417633761    6.581393436   -0.197100294    0.153243643
0.9780   1.154527412    3.425591619    6.594566536   -0.197068333    0.153193664
0.9790   1.160832477    3.433518931    6.607661947   -0.197035969    0.153143478
0.9800   1.167125865    3.441415468    6.620679190   -0.197003202    0.153093085
0.9810   1.173407365    3.449280999    6.633617790   -0.196970029    0.153042484
0.9820   1.179676767    3.457115301    6.646477276   -0.196936450    0.152991674
0.9830   1.185933860    3.464918149    6.659257183   -0.196902464    0.152940654
0.9840   1.192178435    3.472689322    6.671957047   -0.196868067    0.152889425
0.9850   1.198410286    3.480428599    6.684576412   -0.196833260    0.152837984
0.9860   1.204629204    3.488135765    6.697114824   -0.196798040    0.152786331
0.9870   1.210834982    3.495810603    6.709571836   -0.196762406    0.152734465
0.9880   1.217027417    3.503452900    6.721947003   -0.196726356    0.152682386
0.9890   1.223206303    3.511062447    6.734239886   -0.196689889    0.152630092
0.9900   1.229371437    3.518639035    6.746450050   -0.196653003    0.152577582
0.9910   1.235522617    3.526182457    6.758577066   -0.196615697    0.152524857
0.9920   1.241659640    3.533692509    6.770620507   -0.196577968    0.152471914
0.9930   1.247782307    3.541168991    6.782579955   -0.196539815    0.152418753
0.9940   1.253890419    3.548611702    6.794454992   -0.196501236    0.152365374
0.9950   1.259983777    3.556020447    6.806245208   -0.196462229    0.152311775
0.9960   1.266062183    3.563395029    6.817950197   -0.196422793    0.152257954
0.9970   1.272125443    3.570735258    6.829569557   -0.196382925    0.152203913
0.9980   1.278173360    3.578040942    6.841102893   -0.196342625    0.152149648
0.9990   1.284205742    3.585311896    6.852549813   -0.196301889    0.152095160
1.0000   1.290222396    3.592547933    6.863909930   -0.196260716    0.152040448
1.0010   1.296223129    3.599748872    6.875182863   -0.196219105    0.151985510
1.0020   1.302207753    3.606914531    6.886368235   -0.196177052    0.151930346
1.0030   1.308176079    3.614044733    6.897465676   -0.196134556    0.151874954
1.0040   1.314127918    3.621139304    6.908474819   -0.196091616    0.151819334
1.0050   1.320063084    3.628198070    6.919395302   -0.196048229    0.151763485
1.0060   1.325981392    3.635220860    6.930226771   -0.196004392    0.151707405
1.0070   1.331882658    3.642207508    6.940968873   -0.195960105    0.151651094
1.0080   1.337766701    3.649157847    6.951621263   -0.195915364    0.151594550
1.0090   1.343633338    3.656071716    6.962183601   -0.195870168    0.151537773
1.0100   1.349482390    3.662948953    6.972655552   -0.195824515    0.151480762
1.0110   1.355313678    3.669789402    6.983036785   -0.195778402    0.151423515
1.0120   1.361127026    3.676592906    6.993326975   -0.195731827    0.151366032
1.0130   1.366922259    3.683359314    7.003525804   -0.195684788    0.151308311
1.0140   1.372699201    3.690088476    7.013632956   -0.195637283    0.151250351
1.0150   1.378457680    3.696780243    7.023648123   -0.195589310    0.151192152
1.0160   1.384197525    3.703434472    7.033571002   -0.195540865    0.151133711
1.0170   1.389918566    3.710051020    7.043401294   -0.195491948    0.151075029
1.0180   1.395620634    3.716629747    7.053138707   -0.195442556    0.151016104
1.0190   1.401303564    3.723170517    7.062782953   -0.195392686    0.150956935
1.0200   1.406967190    3.729673195    7.072333750   -0.195342336    0.150897521
1.0210   1.412611347    3.736137648    7.081790821   -0.195291504    0.150837860
1.0220   1.418235874    3.742563750    7.091153896   -0.195240188    0.150777952
1.0230   1.423840610    3.748951371    7.100422708   -0.195188384    0.150717795
1.0240   1.429425396    3.755300390    7.109596997   -0.195136091    0.150657389
1.0250   1.434990075    3.761610684    7.118676509   -0.195083307    0.150596732
1.0260   1.440534490    3.767882135    7.127660994   -0.195030028    0.150535823
1.0270   1.446058488    3.774114627    7.136550209   -0.194976253    0.150474662
1.0280   1.451561915    3.780308048    7.145343914   -0.194921978    0.150413245
1.0290   1.457044621    3.786462285    7.154041877   -0.194867202    0.150351574
1.0300   1.462506456    3.792577232    7.162643870   -0.194811922    0.150289646
1.0310   1.467947272    3.798652783    7.171149672   -0.194756136    0.150227460
1.0320   1.473366924    3.804688836    7.179559066   -0.194699840    0.150165015
1.0330   1.478765266    3.810685291    7.187871841   -0.194643033    0.150102311
1.0340   1.484142157    3.816642049    7.196087792   -0.194585712    0.150039345
1.0350   1.489497455    3.822559018    7.204206720   -0.194527874    0.149976116
1.0360   1.494831021    3.828436105    7.212228428   -0.194469518    0.149912624
1.0370   1.500142718    3.834273220    7.220152730   -0.194410639    0.149848867
1.0380   1.505432409    3.840070278    7.227979441   -0.194351236    0.149784844
1.0390   1.510699960    3.845827194    7.235708384   -0.194291307    0.149720554
1.0400   1.515945239    3.851543887    7.243339387   -0.194230848    0.149655995
1.0410   1.521168115    3.857220279    7.250872282   -0.194169857    0.149591167
1.0420   1.526368459    3.862856294    7.258306909   -0.194108331    0.149526068
1.0430   1.531546145    3.868451858    7.265643111   -0.194046267    0.149460696
1.0440   1.536701046    3.874006901    7.272880739   -0.193983664    0.149395051
1.0450   1.541833040    3.879521355    7.280019647   -0.193920519    0.149329132
1.0460   1.546942004    3.884995155    7.287059697   -0.193856828    0.149262937
1.0470   1.552027819    3.890428238    7.294000755   -0.193792589    0.149196464
1.0480   1.557090365    3.895820544    7.300842692   -0.193727799    0.149129713
1.0490   1.562129528    3.901172016    7.307585385   -0.193662456    0.149062683
1.0500   1.567145191    3.906482600    7.314228718   -0.193596557    0.148995372
1.0510   1.572137243    3.911752243    7.320772577   -0.193530100    0.148927778
1.0520   1.577105573    3.916980896    7.327216858   -0.193463081    0.148859902
1.0530   1.582050070    3.922168512    7.333561458   -0.193395498    0.148791740
1.0540   1.586970628    3.927315047    7.339806282   -0.193327348    0.148723293
1.0550   1.591867142    3.932420459    7.345951239   -0.193258628    0.148654558
1.0560   1.596739507    3.937484710    7.351996245   -0.193189336    0.148585535
1.0570   1.601587622    3.942507763    7.357941221   -0.193119469    0.148516222
1.0580   1.606411387    3.947489584    7.363786092   -0.193049025    0.148446618
1.0590   1.611210703    3.952430143    7.369530788   -0.192977999    0.148376722
1.0600   1.615985474    3.957329409    7.375175248   -0.192906391    0.148306531
1.0610   1.620735607    3.962187358    7.380719413   -0.192834196    0.148236046
1.0620   1.625461007    3.967003966    7.386163229   -0.192761412    0.148165265
1.0630   1.630161585    3.971779212    7.391506649   -0.192688037    0.148094186
1.0640   1.634837251    3.976513078    7.396749631   -0.192614067    0.148022808
1.0650   1.639487919    3.981205546    7.401892138   -0.192539500    0.147951130
1.0660   1.644113502    3.985856605    7.406934137   -0.192464333    0.147879151
1.0670   1.648713918    3.990466244    7.411875602   -0.192388563    0.147806869
1.0680   1.653289085    3.995034453    7.416716512   -0.192312188    0.147734282
1.0690   1.657838924    3.999561227    7.421456850   -0.192235204    0.147661390
1.0700   1.662363356    4.004046562    7.426096605   -0.192157609    0.147588192
1.0710   1.666862306    4.008490458    7.430635770   -0.192079400    0.147514685
1.0720   1.671335699    4.012892916    7.435074345   -0.192000573    0.147440869
1.0730   1.675783462    4.017253939    7.439412334   -0.191921127    0.147366742
1.0740   1.680205527    4.021573535    7.443649745   -0.191841059    0.147292303
1.0750   1.684601823    4.025851711    7.447786592   -0.191760365    0.147217550
1.0760   1.688972285    4.030088480    7.451822896   -0.191679043    0.147142483
1.0770   1.693316847    4.034283854    7.455758679   -0.191597090    0.147067099
1.0780   1.697635446    4.038437849    7.459593970   -0.191514503    0.146991398
1.0790   1.701928020    4.042550483    7.463328804   -0.191431279    0.146915379
1.0800   1.706194511    4.046621778    7.466963218   -0.191347416    0.146839039
1.0810   1.710434860    4.050651755    7.470497257   -0.191262910    0.146762378
